-3.1295177936553955	-0.02680904231965542	-1.5154292583465576	-2.1408822536468506	-0.3402767479419708	-2.235461950302124	-4.492064476013184	5.6214141845703125	-2.360262632369995	-1.587438941001892
-2.153776168823242	-0.6521646976470947	5.525744438171387	-2.2774112224578857	-1.4241089820861816	-3.907499074935913	-2.454512357711792	-0.01202288456261158	-2.192970037460327	-3.005207061767578
-2.1272785663604736	4.934433460235596	-1.6592694520950317	-1.877543568611145	-0.9760193228721619	-1.6104400157928467	-2.6668434143066406	-0.3765051066875458	-1.4975935220718384	-2.459111452102661
5.362780570983887	-1.115036129951477	-1.0492290258407593	-2.780411958694458	-2.812596559524536	-2.51346492767334	-1.8800272941589355	-1.9567872285842896	-0.8139042258262634	-2.0841786861419678
-2.3066673278808594	-0.5018778443336487	-1.677555799484253	-2.3575656414031982	4.3161540031433105	-1.9823803901672363	-1.207807183265686	-0.8030798435211182	-1.324209451675415	-0.16810691356658936
-2.1643497943878174	5.17024040222168	-1.5747404098510742	-1.9863200187683105	-1.0161750316619873	-1.889580249786377	-2.8468191623687744	-0.30330488085746765	-1.5911697149276733	-2.5296545028686523
-2.836308717727661	-0.5008286237716675	-1.8693188428878784	-2.8612067699432373	4.9479451179504395	-2.2916934490203857	-1.1934031248092651	-0.9665319323539734	-1.455643892288208	-0.32419487833976746
-2.225440263748169	-1.9346306324005127	-3.333063840866089	-1.5168523788452148	-0.491665780544281	-2.4518556594848633	-4.670657157897949	-1.861428141593933	-1.7231959104537964	6.828908920288086
-2.252847194671631	-1.221558928489685	-3.3247416019439697	-0.6637579798698425	-2.4153892993927	4.526760578155518	-0.25033724308013916	-2.0112645626068115	-0.7011754512786865	-1.9789901971817017
-1.9128721952438354	-1.4087070226669312	-2.5215542316436768	-1.4211395978927612	-0.028626220300793648	-2.384847402572632	-3.7383062839508057	-1.0053012371063232	-1.2158540487289429	5.212003231048584
5.397562503814697	-1.1654486656188965	-1.132714033126831	-2.601094961166382	-2.503342866897583	-1.8872756958007812	-1.4021248817443848	-1.931918740272522	-1.7032297849655151	-2.0206596851348877
-1.9652915000915527	-0.7960228323936462	-1.932395339012146	-2.5537333488464355	-1.5474909543991089	-0.6167908906936646	5.507241725921631	-3.157677412033081	-1.326295256614685	-4.221253395080566
